"","locID","upDist","pid","netID","rid","ratio","shreve","addfunccol","Sim_Values","level","tss","t","tss0","ind","y_obs"
"19762",19,30.3823424493467,15259,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.8064989083391,763,15.2113274810102,0,15.8064989083391
"20762",20,31.6720102016959,15260,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.342548417938,763,16.4734149993366,0,16.342548417938
"12832",1,29.471736440136,15261,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.3801927486219,764,16.3630459376009,0,16.3801927486219
"2763",2,30.737124231642,15262,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.9559231285035,764,16.6264788335064,0,15.9559231285035
"3763",3,22.0627651612401,15263,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.298789328298,764,16.057433804293,0,16.298789328298
"4763",4,23.2209336512328,15264,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,15.9537675936442,764,16.8101250183347,0,15.9537675936442
"5763",5,23.0868974979216,15265,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,19.0057731367129,764,18.2282801396423,0,19.0057731367129
"6763",6,32.755928357053,15266,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.5366280135163,764,14.7231605149833,0,14.5366280135163
"7763",7,25.8923229741315,15267,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.2477254701732,764,15.2351506939731,0,16.2477254701732
"8763",8,15.2738238193213,15268,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.5930743358729,764,17.8743556139608,0,18.5930743358729
"9763",9,23.9638140688247,15269,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.9086080843702,764,16.3896841830816,0,16.9086080843702
"10763",10,8.95060600625836,15270,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.7260870260911,764,17.0980210095196,0,17.7260870260911
"111154",11,21.8639637150567,15271,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.0977031723591,764,15.4764763411491,0,15.0977031723591
"12833",12,31.4837774451569,15272,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.067581015896,764,15.2778828820633,0,14.067581015896
"13766",13,31.0521818563729,15273,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.1093678355058,764,19.0040140851435,0,19.1093678355058
"14763",14,28.8045830294847,15274,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.8761437639456,764,15.651770944247,0,14.8761437639456
"15763",15,21.2029388346528,15275,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.7057514682074,764,15.1326029929492,0,14.7057514682074
"16763",16,30.3516161996177,15276,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,15.8375348930802,764,16.5057819660179,0,15.8375348930802
"17763",17,30.2702846378246,15277,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,12.9885269303695,764,13.5453392710889,0,12.9885269303695
"18763",18,29.022136351376,15278,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.0830662147393,764,16.1117144903466,0,16.0830662147393
"19763",19,30.3823424493467,15279,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.4880720641058,764,15.2113274810102,0,15.4880720641058
"20763",20,31.6720102016959,15280,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.3922021316122,764,16.4734149993366,0,16.3922021316122
"12834",1,29.471736440136,15281,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.6576825208911,765,16.3630459376009,0,16.6576825208911
"2764",2,30.737124231642,15282,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.837691823276,765,16.6264788335064,0,15.837691823276
"3764",3,22.0627651612401,15283,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,17.1159837094631,765,16.057433804293,0,17.1159837094631
"4764",4,23.2209336512328,15284,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,15.6530976832564,765,16.8101250183347,0,15.6530976832564
"5764",5,23.0868974979216,15285,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.2736752697218,765,18.2282801396423,0,18.2736752697218
"6764",6,32.755928357053,15286,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.9765231936244,765,14.7231605149833,0,13.9765231936244
"7764",7,25.8923229741315,15287,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,17.1056961467258,765,15.2351506939731,0,17.1056961467258
"8764",8,15.2738238193213,15288,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.0107081310969,765,17.8743556139608,0,18.0107081310969
"9764",9,23.9638140688247,15289,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.9375223433046,765,16.3896841830816,0,16.9375223433046
"10764",10,8.95060600625836,15290,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.0605356681553,765,17.0980210095196,0,17.0605356681553
"111155",11,21.8639637150567,15291,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.043530748039,765,15.4764763411491,0,15.043530748039
"12835",12,31.4837774451569,15292,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.5321557532348,765,15.2778828820633,0,14.5321557532348
"13767",13,31.0521818563729,15293,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.1623467020345,765,19.0040140851435,0,19.1623467020345
"14764",14,28.8045830294847,15294,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.6570031669997,765,15.651770944247,0,15.6570031669997
"15764",15,21.2029388346528,15295,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.5851571237501,765,15.1326029929492,0,14.5851571237501
"16764",16,30.3516161996177,15296,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.52557351971,765,16.5057819660179,0,16.52557351971
"17764",17,30.2702846378246,15297,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.2705996848129,765,13.5453392710889,0,13.2705996848129
"18764",18,29.022136351376,15298,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.2147543370503,765,16.1117144903466,0,16.2147543370503
"19764",19,30.3823424493467,15299,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.1492597455476,765,15.2113274810102,0,15.1492597455476
"20764",20,31.6720102016959,15300,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.7035511759496,765,16.4734149993366,0,16.7035511759496
"12836",1,29.471736440136,15301,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.5722246405609,766,16.3630459376009,0,16.5722246405609
"2765",2,30.737124231642,15302,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.2946825216567,766,16.6264788335064,0,15.2946825216567
"3765",3,22.0627651612401,15303,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.3468511512322,766,16.057433804293,0,16.3468511512322
"4765",4,23.2209336512328,15304,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,15.8642640524906,766,16.8101250183347,0,15.8642640524906
"5765",5,23.0868974979216,15305,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.2286014105999,766,18.2282801396423,0,18.2286014105999
"6765",6,32.755928357053,15306,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.3108957533361,766,14.7231605149833,0,14.3108957533361
"7765",7,25.8923229741315,15307,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.0631063379069,766,15.2351506939731,0,16.0631063379069
"8765",8,15.2738238193213,15308,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.7682967733335,766,17.8743556139608,0,17.7682967733335
"9765",9,23.9638140688247,15309,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.8554132504689,766,16.3896841830816,0,15.8554132504689
"10765",10,8.95060600625836,15310,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8301689850836,766,17.0980210095196,0,16.8301689850836
"111156",11,21.8639637150567,15311,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,14.7766300795476,766,15.4764763411491,0,14.7766300795476
"12837",12,31.4837774451569,15312,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.5904137471308,766,15.2778828820633,0,15.5904137471308
"13768",13,31.0521818563729,15313,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.3281597652147,766,19.0040140851435,0,18.3281597652147
"14765",14,28.8045830294847,15314,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.0048948195348,766,15.651770944247,0,15.0048948195348
"15765",15,21.2029388346528,15315,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.9587976788371,766,15.1326029929492,0,15.9587976788371
"16765",16,30.3516161996177,15316,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.1991650167481,766,16.5057819660179,0,16.1991650167481
"17765",17,30.2702846378246,15317,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,14.5505290992327,766,13.5453392710889,0,14.5505290992327
"18765",18,29.022136351376,15318,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.318383269274,766,16.1117144903466,0,16.318383269274
"19765",19,30.3823424493467,15319,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.6456972293775,766,15.2113274810102,0,15.6456972293775
"20765",20,31.6720102016959,15320,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.2211178270751,766,16.4734149993366,0,16.2211178270751
"12838",1,29.471736440136,15321,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.6475913445888,767,16.3630459376009,0,16.6475913445888
"2766",2,30.737124231642,15322,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.2097583720694,767,16.6264788335064,0,16.2097583720694
"3766",3,22.0627651612401,15323,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.6858268149785,767,16.057433804293,0,15.6858268149785
"4766",4,23.2209336512328,15324,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,15.2631035958122,767,16.8101250183347,0,15.2631035958122
"5766",5,23.0868974979216,15325,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.6613153169043,767,18.2282801396423,0,17.6613153169043
"6766",6,32.755928357053,15326,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,15.0370501051474,767,14.7231605149833,0,15.0370501051474
"7766",7,25.8923229741315,15327,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.2475374116275,767,15.2351506939731,0,15.2475374116275
"8766",8,15.2738238193213,15328,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.5374148745162,767,17.8743556139608,0,17.5374148745162
"9766",9,23.9638140688247,15329,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.1063256286218,767,16.3896841830816,0,16.1063256286218
"10766",10,8.95060600625836,15330,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.9218654919603,767,17.0980210095196,0,16.9218654919603
"111157",11,21.8639637150567,15331,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.2512422563167,767,15.4764763411491,0,16.2512422563167
"12839",12,31.4837774451569,15332,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.8385224382276,767,15.2778828820633,0,15.8385224382276
"13769",13,31.0521818563729,15333,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.6371419313909,767,19.0040140851435,0,18.6371419313909
"14766",14,28.8045830294847,15334,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.6708232834671,767,15.651770944247,0,14.6708232834671
"15766",15,21.2029388346528,15335,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.1565901677219,767,15.1326029929492,0,15.1565901677219
"16766",16,30.3516161996177,15336,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.3137485827909,767,16.5057819660179,0,16.3137485827909
"17766",17,30.2702846378246,15337,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.8682788189769,767,13.5453392710889,0,13.8682788189769
"18766",18,29.022136351376,15338,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.5621506602087,767,16.1117144903466,0,15.5621506602087
"19766",19,30.3823424493467,15339,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.0067673563576,767,15.2113274810102,0,15.0067673563576
"20766",20,31.6720102016959,15340,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.7856902888688,767,16.4734149993366,0,16.7856902888688
"12840",1,29.471736440136,15341,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.3779739571865,768,16.3630459376009,0,15.3779739571865
"2767",2,30.737124231642,15342,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.5623141849557,768,16.6264788335064,0,15.5623141849557
"3767",3,22.0627651612401,15343,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.2183295522397,768,16.057433804293,0,16.2183295522397
"4767",4,23.2209336512328,15344,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.2244963124918,768,16.8101250183347,0,16.2244963124918
"5767",5,23.0868974979216,15345,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.4659611163968,768,18.2282801396423,0,18.4659611163968
"6767",6,32.755928357053,15346,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,15.5837548788006,768,14.7231605149833,0,15.5837548788006
"7767",7,25.8923229741315,15347,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.2399345598195,768,15.2351506939731,0,15.2399345598195
"8767",8,15.2738238193213,15348,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.4466905685731,768,17.8743556139608,0,17.4466905685731
"9767",9,23.9638140688247,15349,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.481101298941,768,16.3896841830816,0,16.481101298941
"10767",10,8.95060600625836,15350,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.4319219434243,768,17.0980210095196,0,17.4319219434243
"111158",11,21.8639637150567,15351,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.7378309483117,768,15.4764763411491,0,16.7378309483117
"12841",12,31.4837774451569,15352,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.9572862910148,768,15.2778828820633,0,15.9572862910148
"13770",13,31.0521818563729,15353,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.1987829259841,768,19.0040140851435,0,18.1987829259841
"14767",14,28.8045830294847,15354,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.5191317355717,768,15.651770944247,0,15.5191317355717
"15767",15,21.2029388346528,15355,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.8777278737122,768,15.1326029929492,0,14.8777278737122
"16767",16,30.3516161996177,15356,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.0543472908161,768,16.5057819660179,0,16.0543472908161
"17767",17,30.2702846378246,15357,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.9009130109516,768,13.5453392710889,0,13.9009130109516
"18767",18,29.022136351376,15358,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.7455740031532,768,16.1117144903466,0,15.7455740031532
"19767",19,30.3823424493467,15359,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.4206172938578,768,15.2113274810102,0,15.4206172938578
"20767",20,31.6720102016959,15360,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.9845650487338,768,16.4734149993366,0,16.9845650487338
"12842",1,29.471736440136,15361,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.4005641851984,769,16.3630459376009,0,15.4005641851984
"2768",2,30.737124231642,15362,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,17.2110675616471,769,16.6264788335064,0,17.2110675616471
"3768",3,22.0627651612401,15363,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.7066165092387,769,16.057433804293,0,15.7066165092387
"4768",4,23.2209336512328,15364,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.6304990279495,769,16.8101250183347,0,16.6304990279495
"5768",5,23.0868974979216,15365,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.9259682295717,769,18.2282801396423,0,18.9259682295717
"6768",6,32.755928357053,15366,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.8280208586609,769,14.7231605149833,0,14.8280208586609
